"","beta","lnalpha","lnalpha.c","Smsy_lambert","Umsy_lambert"
"2359500",2.48032988193386e-05,3.02387619432777,4.50262715759294,39137.940817587,0.970750041272202
"2359600",6.25535587754302e-06,1.31058571720828,1.71706524494614,104622.23471587,0.654449310851602
"2359700",1.52527194602086e-05,1.33808137008053,1.74764934261182,43417.6599104609,0.662237386233008
"2359800",2.03783684879627e-05,2.17425720868701,2.51736502278829,40107.4293607256,0.817323974617802
"2359900",1.24424351354671e-05,1.92186582935954,2.53559073686274,65913.2088975155,0.820120826277831
"2360000",6.78060644061411e-06,1.20641849706291,1.70888916062398,96207.4519797757,0.65234486852914
"2360100",1.78694647394023e-05,2.2214666521017,2.65792490443136,46893.8147195391,0.837967368626868
"2360200",1.93824585937606e-05,2.00636843832583,2.59097855508199,42739.5963568373,0.828398456700442
"2360300",1.88398731197719e-05,2.11588363916404,2.67876842841129,44631.4796952697,0.840851414606556
"2360400",1.84167401576341e-05,1.96953330970211,2.43751361672082,43690.3512515825,0.804633846396159
"2360500",1.46405693512259e-05,1.5723798381786,1.86409951146703,47176.4156361044,0.690689584862645
"2360600",1.31314335091774e-05,1.5804814337897,1.92017778798091,53590.623222126,0.703721705556728
"2360700",5.77501840400746e-06,1.40787388886181,1.800000908175,116928.21122789,0.675262571788736
"2360800",1.37520915995951e-05,1.64754870012739,2.21173386280071,55608.0242415438,0.764726643042216
"2360900",1.40750550042802e-05,1.38987023906646,1.64978634836565,45246.6588321913,0.636849211822994
"2361000",8.39148275882969e-06,1.17403306041057,1.75662054016675,79187.0528644182,0.664496788834301
"2361100",1.29699506818447e-05,1.46654524829998,1.69242118217762,49967.6024659114,0.648077339672894
"2361200",2.56519598764126e-05,2.4600433560301,2.73577706491068,33077.9455175568,0.84851413121053
"2361300",1.48040568666846e-05,1.64971193077735,2.13029789911021,50580.6220272883,0.748798404844254
"2361400",1.38349232774279e-05,2.41626221769834,3.54983149443653,67031.5033653887,0.927375706230801
"2361500",2.1858638289351e-05,2.45094648208631,2.89946431177008,39744.3468383221,0.868757301585395
"2361600",1.80464000435126e-05,2.14922185197925,2.57465512335786,45770.5331631764,0.825993351667543
"2361700",1.57446212647696e-05,2.21060466571061,2.83010736219453,54652.9373771146,0.86048980000984
"2361800",1.78186941276208e-05,1.93591266652649,2.24999489833877,43320.962684872,0.771922983395807
"2361900",1.62571842131228e-05,0.899766693080367,1.9606575078263,43849.0883028614,0.712862706117104
"2362000",9.95373079950952e-06,1.59517886374238,2.23852365892835,77336.2732650395,0.769784445117508
"2362100",3.06386457566199e-05,2.63906317907383,3.06032368082527,28926.9582685156,0.886282827205578
"2362200",1.15817862752692e-05,1.60113747123313,1.81817506958323,58686.5108391848,0.679694625780706
"2362300",9.47926372679096e-06,1.33886693932905,1.58899602899852,65446.9256364318,0.620388668215414
"2362400",1.90127907232829e-05,2.43326608570664,3.01350446093308,46358.8547257782,0.881411203072293
"2362500",1.14552398679541e-06,0.402857214046025,0.972043305200774,368985.492003731,0.422681731869778
"2362600",1.77965781214633e-05,2.16120144958207,2.49997961146295,45774.0745162146,0.814621893065498
"2362700",4.48244564033073e-06,1.50316563023882,2.11554680479605,166387.489855981,0.745822878510517
"2362800",1.10183668099453e-05,1.71498047654009,2.1138938819087,67658.6400340092,0.745487713756761
"2362900",1.74698220781916e-05,2.21381944632439,2.61244538586528,47597.4022072007,0.831518147943918
"2363000",1.25591220976715e-05,1.54826985437533,1.92766156216288,56168.6071776004,0.70542839559963
"2363100",1.3736869879102e-05,1.74513282568678,2.13568286217472,54588.6859872364,0.749877676277823
"2363200",1.65674390869449e-05,2.43348585198874,3.14681017434089,54010.2332882207,0.894811250074282
"2363300",1.45659232146065e-05,1.73199249842084,2.21240710970904,52509.8774608429,0.764854843103036
"2363400",1.74820502476459e-05,2.02413953231724,2.44504559689833,46096.5157174684,0.805861604014181
"2363500",1.63439078166049e-05,2.14551491532409,2.69372829577392,51572.3642104145,0.842893966539389
"2363600",2.09957628661208e-05,2.23741201947267,2.61301940915434,39608.0344166593,0.831600898205332
"2363700",2.12468074464537e-05,1.28439705916665,1.84749735908372,32322.432099775,0.686748491024994
"2363800",1.79976624593403e-05,1.98678176701238,2.82575313764714,47781.528287062,0.85995581790196
"2363900",2.07081244749842e-05,1.66520362227396,2.61254538207429,40154.8950867811,0.831532565736996
"2364000",1.08761687670587e-05,1.28136125644407,1.6135518466405,57658.342317472,0.627101861873667
"2364100",1.76154712422825e-05,1.84637897981247,2.32176145532226,44559.5250852641,0.784937032709237
"2364200",1.56889181218527e-05,1.72860176462611,2.03868704311883,46520.8989784271,0.729862575027523
"2364300",5.94699028351087e-07,0.898222101801183,1.36984527184943,935916.134364074,0.556588415724421
"2364400",2.208315732889e-05,2.02020308167709,2.37780331890533,35985.3162606161,0.794669400513047
"2364500",1.13865148396814e-05,1.81306752311381,2.27908451146044,68262.6391363492,0.777273553521857
"2364600",3.42564028129965e-06,0.910515314319053,1.46085071332452,170460.270145744,0.583935567772481
"2364700",1.77037196397665e-05,2.17249224862769,3.52296153157326,52279.1284165961,0.925535032498767
"2364800",1.35740393048122e-05,2.17726562927336,2.60079893945433,61133.7324106069,0.829831686591452
"2364900",1.11406429917184e-05,1.33345294618573,1.77994317335059,60168.6649201572,0.670317615163799
"2365000",1.36235985783302e-05,1.53059419549578,1.87694195448453,50919.88844916,0.693712119884709
"2365100",9.18886924675179e-06,0.896628968794092,1.24148640656436,56148.3664686046,0.51593999789871
"2365200",1.96511169819746e-05,1.81058015152124,2.14146506359554,38218.3074384145,0.751032430325353
"2365300",2.88549530673549e-06,1.00809605182841,1.3142143896748,186890.06646471,0.539270409659404
"2365400",1.15376655187873e-05,1.8302244995202,2.1998387426751,66083.7518409925,0.762452224967917
"2365500",1.84491559916425e-05,1.99032933126181,2.53865812303994,44478.3464271909,0.82058795148556
"2365600",1.02249314715131e-05,1.32938344372455,1.57557718779895,60311.7334407631,0.616683341359968
"2365700",2.02059146864545e-05,1.89814320390824,2.51597052968717,40439.0737382146,0.817108473953605
"2365800",4.5834694249938e-06,1.01222038024155,1.39753362642651,123277.292824798,0.565037702458471
"2365900",8.17433452430861e-06,1.02022635629072,1.364928073418,67904.7429710303,0.555076084832395
"2366000",1.62607181975959e-05,1.50273625949351,1.97824003400346,44079.4965021337,0.71676427091311
"2366100",1.01898256495005e-05,0.985513144637285,1.41460101479564,55956.7665742461,0.570189695301362
"2366200",6.97834615210109e-06,1.07277212823962,1.83770938763918,98075.8347610973,0.684407124119206
"2366300",1.47005510007739e-05,1.59170703671541,1.91164140432512,47737.3714936762,0.701765664285675
"2366400",1.58429653508883e-05,1.75659279593018,2.17289942994375,47796.3297065882,0.757235595441109
"2366500",1.64149833815286e-05,1.4184867452876,1.78305188879959,40882.6313848608,0.671087714775652
"2366600",1.49444435906191e-05,1.48263451071493,2.12809219460891,50075.8193347856,0.748355257302737
"2366700",6.68238302242614e-06,0.993768464242878,1.66177054009417,95778.9420745071,0.640031576424623
"2366800",1.14890923749848e-05,1.50247053142922,1.81744577257904,59144.5903235157,0.679517661707505
"2366900",2.01188753903515e-05,2.44625884496951,2.86603114865687,42985.8775078594,0.864827513125537
"2367000",1.1425427198841e-05,1.7660296900795,2.07467337966616,64542.9878669835,0.737431209069898
"2367100",2.00059452225515e-05,2.21669764821712,3.95875129926099,47516.6904421087,0.950616306141761
"2367200",7.69645798573963e-06,1.11357343466145,1.65845609889439,83045.1482873742,0.639153494713293
"2367300",1.38248369347103e-05,2.16492740478131,2.76163242869276,61619.7190652836,0.851882568040207
"2367400",1.56293446777816e-05,1.34899996420457,1.65307840059735,40803.083484142,0.637725455689951
"2367500",1.71333668906294e-05,2.97642812098212,4.26570272133806,56218.296809297,0.963208705199985
"2367600",1.99812331946225e-05,2.52204511024998,3.10958916362365,44602.5648150654,0.891214248648086
"2367700",1.26591754797247e-05,1.60716967356694,2.28704822476473,61514.3008220103,0.7787203286184
"2367800",1.96343286181329e-05,1.87954230096875,2.73585827094996,43216.3905676683,0.848524814095178
"2367900",2.37521257605401e-05,2.49965868680353,3.00026518933399,37049.3229108502,0.880000177121373
"2368000",1.86233401737768e-05,2.1083480749181,2.39845890607062,42858.2183389981,0.798163179369159
"2368100",1.00386311355631e-05,1.40544843812121,2.03295534132828,72583.7376998034,0.728641369208794
"2368200",1.5415681559018e-05,1.76257141687596,2.1423046470653,48729.5838261006,0.751199746766641
"2368300",7.35152819733055e-06,1.38324364025194,2.04697496328738,99519.5469505041,0.731620755592193
"2368400",2.30726548983706e-05,1.96344399831824,2.27289885872229,33639.1487274899,0.776144469664337
"2368500",1.77462160062888e-05,3.17449277122113,4.32108528455186,54384.7863361795,0.965124165777705
"2368600",8.4862879159769e-06,0.99034002937779,1.49487850447126,69977.4489779878,0.593848779652787
"2368700",1.90595046161529e-05,2.01368935395858,3.39707840435779,48076.8131079309,0.916320241360532
"2368800",1.45659961155581e-05,1.92146704424982,2.51179599526468,56052.6079240677,0.816462069288872
"2368900",9.88708341148025e-06,1.40602446152503,1.96621112598178,72225.5000466858,0.714099543397453
"2369000",1.32323426526013e-05,1.70514062717227,2.01762547759395,54816.7354368851,0.725353826397855
"2369100",1.42794008425612e-05,1.53807818350799,1.87431090588035,48538.0825644418,0.693094737066998
"2369200",8.00969585710507e-06,1.30126880535546,1.76629540965834,83264.1737595007,0.666920707606749
"2369300",1.79050989094833e-06,0.784517282209004,1.13405318066542,268104.270471101,0.480043348083993
"2369400",2.45447660947978e-05,2.72568802338222,3.49246922624318,37620.7972630995,0.923393669122587
"2369500",1.6497329865978e-05,1.91016121458044,2.82629272078226,52130.9868972678,0.860022087083205
"2369600",1.05296499215565e-05,0.943928923739653,1.70485751690146,61854.2566950456,0.65130366915692
"2369700",6.25286761441225e-06,0.987584803580107,1.5981256904387,99617.4531482589,0.622894746620977
"2369800",1.55626263645683e-05,1.7549673367897,2.18444581705744,48801.7031813859,0.759482672566473
"2369900",1.74922736452969e-05,1.67686499175488,2.20583742373613,43653.640238726,0.763601420669141
"2370000",1.56508780894511e-05,1.3622109525578,2.22294694176809,48997.5369988693,0.766854478252673
"2370100",1.12722990659088e-05,1.61479125336929,1.87041683453268,61405.3292499078,0.692179235545561
"2370200",1.74355222848855e-05,1.80021804351781,2.13352185902685,42983.800269208,0.749445007482842
"2370300",2.13462691374652e-05,2.0888652449933,3.3828849314934,42874.8272677082,0.915217602078829
"2370400",1.81951327654455e-05,1.68298772006767,2.09653801351085,40777.2319233721,0.741947148653117
"2370500",1.74171555102367e-05,2.30141924646336,2.67263368251402,48228.7249462127,0.840007202448619
"2370600",1.92940038034955e-05,1.60583414835347,2.1965171520003,39484.4927185985,0.761813952691728
"2370700",1.24179772392223e-05,1.7591609782873,2.15915641898209,60761.8316466569,0.754539042401644
"2370800",1.16848043002185e-05,1.54779802739422,2.51396100503815,69902.5443008637,0.816797550242948
"2370900",1.15538624083693e-05,1.59924031359798,2.091844032395,64132.915960374,0.74098288685367
"2371000",1.17300126381197e-05,1.76049060529772,3.18969584162354,76625.8331478377,0.89882199123059
"2371100",5.74805087602148e-06,1.37997568844585,1.73299863969057,114564.604457217,0.658523175011361
"2371200",1.15259776781702e-05,1.60740266377933,1.87318095483154,60110.2412448885,0.692829298818009
"2371300",2.03481122308863e-05,2.80622793512101,3.26391366212968,44497.2940887877,0.905435934089407
"2371400",1.03870438444587e-05,1.52906576190341,1.95103275448836,68422.6777691407,0.710709353943336
"2371500",9.63300934895042e-06,2.32165430885191,3.85220552074459,98136.7845120848,0.945352562680845
"2371600",8.1019955342685e-06,1.22762703992815,1.66146514398388,78986.8041905162,0.639950734817702
"2371700",2.07173604929177e-05,1.91449965041005,2.30196727131726,37717.6411167743,0.78140996795871
"2371800",2.24298090057997e-05,1.63066868994038,2.3240982004321,35013.6866107691,0.785350303268479
"2371900",8.41974032932359e-06,1.00489400426521,1.46169830008541,69382.7277407778,0.584184550917506
"2372000",1.04521499014353e-05,1.95228420565885,2.52202924263238,78265.5450732924,0.818043209223593
"2372100",1.53841151887774e-05,1.39850084273937,1.90206980032571,45472.9173148345,0.699560597941166
"2372200",1.00899613604538e-05,1.55335605835574,1.91823735690041,69700.7568214597,0.703277943122916
"2372300",1.58432644083559e-05,1.68458981834601,2.00171709561993,45565.6893512214,0.721909264340408
"2372400",1.70781313335276e-05,1.51356312034907,2.04425598487154,42805.9100967901,0.731044954484157
"2372500",7.28520364192808e-06,0.62586583410045,6.28653996598542,136573.556089027,0.994966168210845
"2372600",4.89620678798502e-06,1.27364791659417,1.58323849996609,126383.967657874,0.618802040338964
"2372700",2.08381592128561e-05,1.9009417036793,2.38656739388079,38206.7280101175,0.796157881277117
"2372800",1.35541841063498e-05,1.67686535816246,2.13593818208789,55328.2108454397,0.749928756074027
"2372900",1.76416448824401e-05,2.30725912970062,2.70668808058195,47877.9098722002,0.844645083678831
"2373000",7.80851125948989e-06,1.45229649333361,1.72514186188833,84077.3381368018,0.656518841509155
"2373100",1.67055284861526e-05,1.95961978727365,2.33564229983589,47133.0420639973,0.787382376839134
"2373200",4.45931918042856e-06,1.38776545736524,2.22587361217746,172090.681984779,0.767407278947758
"2373300",9.63624175722169e-06,1.4411779715873,1.83146678963268,70868.5943101292,0.682906907766871
"2373400",1.31565347988645e-05,1.77181733777276,2.79835572227418,65104.881568251,0.856554639928645
"2373500",1.10969931651727e-05,1.30721509208544,1.65347838314354,57477.8954553955,0.637831813017037
"2373600",1.97554354565004e-05,2.05386237508415,2.64620456969804,42333.9689347333,0.836325990907619
"2373700",1.04140211289804e-05,0.410941916212548,1.12500551333856,45798.0828956622,0.476942202942222
"2373800",1.70092438104696e-05,2.02515184930906,2.39997666678203,46940.2371760199,0.798417938648191
"2373900",1.63877899126958e-05,1.65722037468796,1.97014145602217,43628.3573488309,0.714972354468658
"2374000",7.81096120961393e-06,1.13643716313276,1.58492031355777,79281.6638373041,0.619266000866834
"2374100",3.46765877232836e-06,0.693197747741767,1.10080536314191,135130.912914808,0.468587895581776
"2374200",1.51453351150982e-05,1.71597782508246,2.06500748783043,48557.1924424975,0.735414951789938
"2374300",2.08264704428256e-05,2.30496206132963,2.7810967246273,41023.5216656508,0.854375161430295
"2374400",1.22507731093751e-05,1.152743130339,1.6645503434884,52304.1934330371,0.640766806417003
"2374500",1.43377201358849e-05,2.07345650295255,2.79046688724473,59672.108716742,0.855561994698743
"2374600",1.49338764142922e-05,1.1915458925344,1.64597812150308,42576.5971284574,0.635833639657491
"2374700",1.00672359469672e-05,0.319531323965042,1.0733372437454,45593.4915018207,0.459000436594872
"2374800",1.07215150046833e-05,1.17287244001562,1.63705455318475,59081.7402999939,0.633445765129189
"2374900",1.38362994627374e-05,1.43983128142566,1.91794807992097,50823.6863187278,0.703211743706148
"2375000",1.40549237380467e-05,1.94036786576701,2.23764433673729,54758.0236143939,0.769619845946466
"2375100",1.37380255836329e-05,1.47746756558046,2.10761998577166,54171.7103605918,0.744212342842963
"2375200",1.72367630347447e-05,1.94569653638174,2.31335060858218,45451.9266845516,0.783444089734205
"2375300",3.35778038529859e-06,1.18383603837129,1.6918204967903,192961.085474335,0.647920947931645
"2375400",1.14616176596306e-05,1.00138867641634,2.12980773914914,65322.3657513146,0.748699980864116
"2375500",1.91988185611819e-05,2.18806875329574,2.59548736420553,43182.7491990252,0.829057766845108
"2375600",1.99081638775518e-05,1.99684817838794,2.35806536414118,39746.7140517044,0.791284096935522
"2375700",1.06213566067566e-05,1.45866813699142,2.75789795391556,80159.2617549427,0.851400104433591
"2375800",2.57656011746358e-05,3.41486436612159,4.39265292970097,37548.3997513498,0.967457092739071
"2375900",1.66295165378555e-05,2.00877120977154,2.5367203423744,49327.5297105252,0.820292971092738
"2376000",1.43718920980009e-05,1.29603934529066,1.72620199149953,45699.6055573997,0.656789799992151
"2376100",1.62871347783894e-05,1.90932626539371,2.32008797444205,48175.4878152238,0.784640663061207
"2376200",2.1043199895967e-05,1.87178833050217,2.4789753264538,38554.6145600907,0.811312461099949
"2376300",9.7572816102532e-06,0.877670358930678,1.22157854962108,52208.9314756119,0.509417246977958
"2376400",1.67186393952208e-05,2.08947242762253,2.2817029563058,46519.9399267429,0.777750100322546
"2376500",1.79640563995417e-05,2.10188838629613,2.62465779473938,46385.4688993731,0.833271179427524
"2376600",1.28147333188505e-05,1.86175581799468,2.46140794720904,63091.9493446589,0.808506505418225
"2376700",1.84923325914146e-05,2.47959475324428,2.86182542208829,46739.6899395517,0.864325891581783
"2376800",1.37155131089905e-05,1.13653971798687,1.61709975729771,45792.2800049547,0.628064616698518
"2376900",1.99403979005663e-05,2.35940971362488,2.842218318835,43227.1035458953,0.861965644794131
"2377000",8.16424273824097e-06,1.26340563131204,1.59907396506495,76327.2695757967,0.623154356363959
"2377100",1.43117929606506e-05,1.67819651810985,2.0141999945072,50630.6209272176,0.72461496417952
"2377200",1.4521962045211e-05,1.99871642443348,2.58359676931722,56969.8744451578,0.827314354413015
"2377300",1.04131645724875e-05,1.34243547419597,1.62778607585079,60591.9057479632,0.630953486314192
"2377400",1.2247986096262e-05,1.61932278084863,1.99314776403557,58788.4264340476,0.720039829585338
"2377500",1.97434693089157e-05,1.97163354931421,2.6076347665629,42080.9167424104,0.830823288194819
"2377600",1.07914713833448e-05,1.61828061919115,2.13887009063839,69547.0241971133,0.750514721419933
"2377700",1.98511293568353e-05,2.38120001017942,2.80540964487242,43193.3698039528,0.85743717133589
"2377800",8.92933304660231e-06,1.79081116875778,2.40981772803624,89599.4460142637,0.800063294252424
"2377900",1.27487797322872e-05,1.48365976913067,1.77330098279288,52449.5414489786,0.668667650992496
"2378000",2.01808215745555e-05,1.48990846969068,2.22805772990517,38046.9708498484,0.767819130173107
"2378100",1.49963994042107e-05,1.69239834826038,2.05841046604816,48947.2045650288,0.734031829376778
"2378200",1.50218953583881e-05,1.66143566939535,2.15906196189021,50228.0443187756,0.754520425813127
"2378300",1.50636779681462e-05,2.13912356063478,2.46911359946171,53754.5731341908,0.809741579008614
"2378400",1.75472011122887e-05,1.64961383637459,2.07097233124696,41981.6599740951,0.736660630593169
"2378500",1.56083572293713e-06,0.670895345311698,0.90149606283755,254027.400407232,0.396495041160463
"2378600",2.31912487337183e-05,2.2730144005034,2.61154567150082,35849.2285653468,0.831388376570878
"2378700",1.49261971389839e-05,2.06368747154544,2.43650924710696,53896.4902319141,0.804469638300868
"2378800",1.59735590317113e-05,1.97393874614986,2.33086259753761,49240.3070725971,0.786542951763722
"2378900",4.27137876479133e-06,1.31845007722209,1.6624674967247,149885.096485902,0.640216018288579
"2379000",1.15776794493316e-05,1.27846230975264,1.71315037679814,56439.8806987467,0.653442846888609
"2379100",2.42837293091646e-05,2.6185055366035,3.08162502039553,36585.7820397667,0.888439227617789
"2379200",2.19316763329254e-05,2.15942614131755,2.62186683360603,37975.7534974214,0.832871934204407
"2379300",1.42647365781214e-05,1.81841076876855,2.22134054311248,53737.4524034661,0.76655060291478
"2379400",1.60647864561349e-05,2.11509961212266,2.71802326799824,52671.8991397895,0.846162811919793
"2379500",1.46681398449275e-05,1.67430085414462,1.95483176917703,48510.6366226478,0.711560801947462
"2379600",1.40414557326313e-05,1.24560844955296,1.76503022152745,47474.0291574968,0.666604478864637
"2379700",8.62950815601068e-06,1.35317656015778,1.71524572482328,75784.3660948947,0.653981805313993
"2379800",2.27460326827383e-05,1.90863480196109,2.62211968017862,36617.7323790235,0.832908137461033
"2379900",3.02262177533885e-06,0.792161462896988,1.07481081143403,152026.166836457,0.459517602301173
"2380000",8.89825579130109e-06,1.40397196922117,1.69244592861887,72832.6760482876,0.648083781442631
"2380100",1.71838402594298e-05,1.4866926006328,2.10637452832461,43294.0802460976,0.743958559127876
"2380200",1.4161434256327e-05,2.53079586724693,3.6120537103632,65775.5703775803,0.931476415574513
"2380300",1.27643876515193e-05,1.24525860989179,1.74931132975289,51914.5009820189,0.662656815269671
"2380400",2.03663458208688e-05,2.07620711480043,2.58829060355894,40655.5196900856,0.828004373535425
"2380500",2.15188382210143e-05,2.45935856939993,3.14085598826851,41556.2938487817,0.894243164396866
"2380600",9.18659557925072e-06,1.14301348977015,1.71761202385734,71254.8737145951,0.654589707866568
"2380700",3.32632117678914e-06,0.876206165329106,1.25843357390542,156763.706784631,0.521446437629681
"2380800",1.41848834350336e-05,1.19190329097083,1.94401234223211,49992.0066892339,0.709130787570204
"2380900",5.54563465782369e-06,0.982829410123995,1.28656341288192,95659.4696503884,0.530492470242227
"2381000",2.31027963972924e-05,2.33598736267133,2.83821361821327,37288.9558764156,0.861479155480451
"2381100",1.90021017673036e-05,1.67044653982966,2.54124922121745,43204.7860908424,0.820981742132769
"2381200",1.37300311416168e-05,1.50875428246114,1.7719699258125,48676.9662709686,0.668336262779831
"2381300",2.09448900626511e-05,2.37075947293358,2.78677845280266,40825.9878088294,0.855095826355068
"2381400",1.08241624066029e-05,1.20602190382577,1.64532346394936,58725.9155187227,0.635658847051098
"2381500",1.4206517808283e-05,1.37487412296943,1.95789513252258,50135.1538334848,0.712245955756409
"2381600",1.32749061277099e-05,1.34815566007174,1.89840821633516,52634.1762836685,0.698713749275032
"2381700",7.51932939230947e-06,0.920406791608016,1.20300930809461,66931.5234170987,0.50328017130224
"2381800",1.55874573774067e-05,2.3786029462961,2.87014934776418,55513.6793877419,0.865317111319448
"2381900",3.76097785084263e-06,1.38556957440139,1.94658415706809,188703.542263492,0.709709842828539
"2382000",9.8793547171095e-06,1.76775601374099,2.09927228252902,75157.4916708981,0.742507519865005
"2382100",1.73864847334036e-05,2.15261217785142,2.54989455522125,47294.8015264338,0.822290344708696
"2382200",6.88089554417504e-06,1.48000735494419,2.03317959330598,105900.347640084,0.728689230203244
"2382300",1.16176362022122e-05,1.76215093876454,2.21492914687045,65876.9628197854,0.765334588146928
"2382400",2.02380739712463e-05,1.43459229785355,2.11220859756456,36818.9989564412,0.745145624427696
"2382500",2.01395673913062e-05,2.67403413423559,3.37258131677769,45403.5957933076,0.914408777286944
"2382600",1.02696258938177e-05,1.80150355682959,2.06659418926956,71642.9960690305,0.735746767541198
"2382700",1.9825161813024e-05,2.35828458935292,2.83625734249719,43441.8124299079,0.861240960873962
"2382800",1.2482260876099e-05,1.31560085459487,2.17531153840697,60702.6581025147,0.757706414308236
"2382900",2.16711836463805e-05,1.57104880077928,2.72442200313546,39084.8003255011,0.847013885636047
"2383000",5.77842535713972e-06,1.35380275392673,2.28199596832115,134604.728341286,0.777803375438193
"2383100",1.26340787805314e-05,1.48023073098354,2.11808300684766,59073.2791214854,0.746336462245169
"2383200",1.08927245878626e-06,0.431477486760024,0.895358339173668,361876.636106999,0.39418225318957
"2383300",1.72471296148145e-05,2.12298724411877,2.53858139096114,47577.5562086721,0.820576278687093
"2383400",1.5855477716735e-05,1.26772084719815,1.79704470628762,42542.8555015081,0.67453729741044
"2383500",1.1324227258184e-05,1.34468489019143,1.74350937429496,58387.2867690428,0.661190904361401
"2383600",7.46770712656849e-06,0.980010244458719,1.40515129212981,75972.7813073239,0.567342480393932
"2383700",1.32262393099803e-05,1.4326851234722,2.02604420729369,54978.825416686,0.727163101942715
"2383800",7.804830690115e-06,1.18480799178247,1.6128763650895,80324.402123398,0.626918358857835
"2383900",6.78392033568804e-06,1.07745324538283,1.6928778556301,95548.9113453644,0.648196202728671
"2384000",1.54444520525515e-05,2.24534599564151,2.60034686276554,53725.825363124,0.829765933804523
"2384100",7.77148863154261e-06,1.0260437425708,1.500642201403,76627.6786860054,0.595511133769791
"2384200",1.68030657394016e-05,1.72943545972173,2.12618183923969,44513.9568778998,0.74797094374024
"2384300",8.67009906938488e-06,1.44610353263832,1.75114715014595,76483.5160211344,0.663119661078121
"2384400",1.35623943758514e-05,1.40053535938231,1.88613036703894,51308.1045476959,0.695860748553267
"2384500",2.48917175597331e-06,1.20368277771965,1.67392742486534,258414.790975587,0.643238799022177
"2384600",1.83999436310458e-05,2.19794082247672,2.52940165816975,44520.5259123073,0.819175167210968
"2384700",5.88596408532763e-06,0.95500653524097,1.50269345064003,101275.096490137,0.596101580679036
"2384800",8.20127888634715e-06,0.886711481461783,1.24386528187789,63004.2595108392,0.516715503276182
"2384900",9.08723418315268e-06,1.05720864445431,1.56168272715392,67437.3733518769,0.612819204345205
"2385000",1.22200106498742e-05,2.48238585783744,3.24733440433268,73976.5012730675,0.903993633397319
"2385100",1.80022197215531e-05,1.70215131642682,4.02363526912452,52970.2093907547,0.953581348149039
"2385200",1.89348238796439e-05,1.81150528247649,2.11194002914084,39350.3039514241,0.745091074930669
"2385300",1.80975666857672e-05,2.89686106140295,3.56768572730078,51309.3965913332,0.92857522641813
"2385400",5.08516341620951e-06,1.45165163394468,2.35345588549281,155449.654367712,0.790486895453102
"2385500",1.09232203727195e-05,2.41708755442226,3.67491307545217,85633.9322650702,0.935398313513893
"2385600",1.26789857547717e-05,1.76788501067178,2.06480493355102,57999.3213614142,0.735372569327796
"2385700",2.34144779969915e-05,1.72477018312521,2.27521085072066,33166.1047559437,0.776567030053958
"2385800",1.68387257682948e-05,2.0748834771801,2.88601314289176,51499.6523269717,0.867188522696401
"2385900",2.29036708729092e-05,2.15098112884379,3.06871122577815,38733.3698589163,0.887136355047281
"2386000",1.37780009284668e-05,1.9768282866399,2.74672315478179,61688.7918790441,0.849948231785461
"2386100",1.53542607223406e-05,1.38074653025113,1.9432991514458,46174.1573896486,0.708970051195056
"2386200",2.17160922152963e-05,2.48148854547775,3.05694307788709,40796.3443862964,0.885937176739797
"2386300",6.1176275876458e-06,1.13701627087034,1.47314864109175,96040.1444453029,0.587537837180072
"2386400",1.4198616152866e-05,1.02520757989773,1.52743786575041,42481.3119542519,0.603175842108582
"2386500",1.53437726980946e-05,1.28647646753333,1.85639805552288,44895.484551514,0.688866110129251
"2386600",2.5442941534e-05,2.40623514910955,2.89443779622992,34122.3516090824,0.868172996992474
"2386700",2.18745242612759e-05,2.59796596576609,3.00874871265421,40270.8669674285,0.880906056501627
"2386800",3.38506460332959e-06,1.21768264666047,1.8505099698939,203088.137414175,0.687466465316858
"2386900",1.22229591406093e-05,1.84652901633779,2.16733785620899,61862.8614477133,0.756147227796571
"2387000",8.06439435788061e-06,1.08740882974682,1.43576105270844,71489.2666017745,0.576517638232373
"2387100",2.04053878836597e-05,1.92533322625615,2.97139617438412,42972.5363255108,0.876871272066704
"2387200",1.413946849702e-05,2.00280736105628,2.43374773251689,56863.3504936358,0.804017552939768
"2387300",1.49107850239416e-05,1.7200197369213,2.19222557549765,51036.0278170545,0.760987239256003
"2387400",3.24137693146486e-06,0.951574604148785,1.24867591742116,159895.379147964,0.518281193418039
"2387500",1.3869902351459e-05,1.49500142379081,1.85713853079949,49678.921353369,0.689041788097039
"2387600",9.07451563845352e-06,1.1104126414713,2.02118571965237,80017.5056539506,0.726120106406817
"2387700",1.97024669355806e-05,2.07499503289518,2.44515794148535,40902.4854845595,0.8058798678426
"2387800",1.31631196554088e-05,1.51999259319432,1.88118679986234,52776.7123391726,0.694706179539618
"2387900",1.94662788544048e-05,2.1465863268914,2.4107545730448,41107.9769849593,0.800219343129671
"2388000",1.04979804278961e-05,0.47056901292589,1.24402040857087,49225.2818054267,0.516766044951038
"2388100",1.37291404679058e-05,1.03096849415487,4.53314654999275,70769.5419220065,0.971604981896576
"2388200",2.02570533493575e-05,2.51133760577862,2.99729966896349,43425.9638972122,0.879682067413098
"2388300",1.94663599670373e-05,1.88747670706782,2.46270106498465,41544.19410812,0.808714237049134
"2388400",1.1175754031706e-05,1.75428246475022,2.18858728324837,68029.8221807943,0.760284559513254
"2388500",1.70528154312512e-05,2.3473737294773,2.68709866591981,49375.5181418386,0.841991597695171
"2388600",1.72873841503808e-05,1.87569504802049,2.62922942830334,48238.8414135791,0.833923382485839
